tile,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,lat,lon,city,quality
Houston_32,6018172,91544.20211297568,18947.783962379355,12.055765083728849,438,135,29.987455965865333,-94.9726721428643,Houston,medium
Houston_33,8225772,80186.11025824565,35415.88283977519,35.79251138377705,93,153,29.84350026537515,-95.68529582010487,Houston,medium
Houston_34,9724882,70171.70889085227,46962.81642781428,32.94632913248395,460,78,29.28511393753143,-95.74690803177586,Houston,medium
Houston_35,1070621,103192.34950060339,39510.58651310584,12.721055129151022,119,160,29.827099059341364,-95.34535252147914,Houston,medium
Houston_36,6532030,49286.92342683494,34802.27987492934,16.018620730812383,178,175,30.24706086788461,-95.13740972916199,Houston,medium
Houston_37,9916932,103110.21029849241,20640.360630720512,27.932357164346378,450,110,30.03842519804739,-95.55200040492316,Houston,medium
Houston_38,9264256,89023.80254702448,14058.047582534715,20.29618347227639,496,69,29.674389393038204,-95.8541247715241,Houston,medium
Houston_39,1907339,73273.98386374237,37269.93744970999,29.175685638568023,259,53,29.904331260597743,-95.25916918477188,Houston,medium
Houston_40,4874844,73244.7643104156,29354.29452651708,8.200285122139583,92,183,30.259557108194276,-95.46445501069049,Houston,medium
Houston_41,9179783,37148.580411304596,36298.78736679877,76.98686933555132,154,42,30.08312921629116,-95.4968522675535,Houston,medium
Houston_42,8658647,96190.92488261007,28870.558927179176,28.204126650442838,321,49,29.72687429032568,-94.99702244479462,Houston,medium
Houston_43,8494490,87526.61113391044,49808.77778406008,16.024910079604815,74,100,29.32232024321641,-95.61848125974166,Houston,medium
Houston_44,3116061,79787.1379948125,15856.86315230767,16.046705864211617,308,96,29.687768341974007,-95.12144421175464,Houston,medium
Houston_45,1740624,27821.737734955583,28994.152545841815,10.469165122172996,421,40,30.229534431676402,-95.50439265675037,Houston,medium
Houston_46,1493562,89025.83084065266,22201.577731364923,20.791386830314607,273,97,29.31629981688383,-95.77256918165214,Houston,medium
Houston_47,4293500,89247.2158516318,44247.483792967294,32.54866958139468,237,152,29.3414473119627,-95.81213065217216,Houston,medium
Houston_48,1386446,101677.10441662873,22885.601206842737,19.752889766109167,311,189,29.994558701859486,-95.05910111042277,Houston,medium
Houston_49,4527034,60766.24563948442,22075.18287267218,22.593810140663056,308,181,30.13961127076173,-95.25279544433874,Houston,medium
Houston_50,3496194,60950.66050785163,28535.383158594625,21.911319674363142,265,175,29.462206914903124,-95.81194254787299,Houston,medium
Houston_51,6299566,86007.93283823827,28111.503062062027,20.611225663524863,238,93,30.07403051447968,-94.98836282505765,Houston,medium
Houston_52,1598469,78785.9736503889,30202.74303575081,37.44010192352371,358,98,29.87216500994741,-95.04894426862595,Houston,medium
Houston_53,1025605,89445.46428693066,37901.52904918473,33.367408817197486,310,94,29.70572015833991,-95.63787667157469,Houston,medium
Houston_54,9786267,67324.66076233698,23973.413432827194,13.490393436513651,274,48,29.96077938860464,-95.44072493732126,Houston,medium
Houston_55,5715574,115560.58831744411,33501.20506070255,19.16525676879663,341,120,29.64922245188691,-95.75809411025475,Houston,medium
Houston_56,4729339,81368.52624772245,28671.564939609052,22.877011350969276,459,107,29.473690702375944,-95.68186952157615,Houston,medium
Houston_57,3808783,84519.91765931199,32065.303849168886,21.94330946638114,26,131,29.921284615441728,-94.99173131476584,Houston,medium
Houston_58,2150266,76619.55416127479,25673.386485832725,24.031785602208366,111,122,30.235404826684263,-95.05141202035804,Houston,medium
Houston_59,7494848,80579.43664077611,25733.84299414515,30.054084695346617,498,18,29.774805939850985,-95.05235790986859,Houston,medium
Houston_60,3581390,69031.12437080152,18489.903095944122,27.45036049556082,303,93,30.19972313944533,-95.00690817727106,Houston,medium
Houston_61,7945403,90820.32899084206,31242.482671582868,21.08487110060831,427,53,29.28826977137567,-95.27537770106325,Houston,medium
Houston_62,7243044,79610.64416766552,34941.369672397734,28.766788834547082,196,192,30.23132072108536,-94.9919625368393,Houston,medium
Houston_63,5218594,91943.27014399014,39213.40629731285,31.70085514087708,146,90,30.148224764334916,-95.74135545781526,Houston,medium
Houston_64,6646943,64652.65994527757,34621.310343590616,13.37028638308113,449,146,29.798638662224146,-95.80838391762842,Houston,medium
Houston_65,7405959,79894.75572599162,26862.581876573673,27.092799652960515,434,89,29.920601068555992,-94.94532172820561,Houston,medium
Houston_66,2988424,109729.42641449945,36578.28675092956,19.88707034355576,190,92,29.845830615302713,-95.0752680734462,Houston,medium
Houston_67,2637505,93450.22658096223,28455.19126186302,33.13112657183585,311,75,29.557690884211038,-95.33640668084905,Houston,medium
Houston_68,8760370,115653.6903951726,26145.823781012874,16.96058144745693,385,59,29.3104860914179,-95.13834544171277,Houston,medium
Houston_69,4566336,80232.08442801061,37130.38777142877,38.11074148944728,266,97,29.759598485241554,-95.28200270422067,Houston,medium
Houston_70,2149687,71646.51936034112,40224.820082223996,30.43885490681163,369,193,29.277227000710965,-94.90314859989955,Houston,medium
Houston_71,1544247,63813.71966396394,43184.2902198051,37.80385298070406,278,19,29.367685334374304,-94.90760121868746,Houston,medium
Houston_72,9542193,79197.09244864613,40695.876635409906,20.501773089868607,42,107,29.4653714317636,-95.52178994815576,Houston,medium
Houston_73,2086015,63080.40703473677,34846.33677642756,23.979583001814934,412,32,29.778826407811344,-95.61835022013597,Houston,medium
Houston_74,2320349,50149.03967508926,18584.093935537094,17.025440893947522,411,177,29.39574110024577,-95.23124564903135,Houston,medium
Houston_75,7412140,100996.2238275684,34244.68113737155,7.621505551424015,305,145,29.673869362256042,-94.91153349360097,Houston,medium
Houston_76,4930825,55630.631928982126,34879.228679183674,37.67338593706717,463,146,29.900811964414736,-95.58586309646725,Houston,medium
Houston_77,5934530,82207.35315476569,27905.162318704897,28.702384762094788,22,25,29.421826528292847,-95.80141752408817,Houston,medium
Houston_78,6745760,84705.66148111846,33966.03389663945,18.36640321405338,201,36,29.87234299591923,-95.15384802004576,Houston,medium
Houston_79,1748443,73069.10425385128,26972.333495887946,33.63549877565908,220,130,29.44740170579379,-95.8367153655445,Houston,medium
Houston_80,5163959,87634.47980190937,18481.965317220696,24.627462493332196,263,195,29.748710886122005,-95.22773000040127,Houston,medium
Houston_81,9659733,99433.49643035785,39582.41802911767,18.28070528635825,166,102,29.331424127916016,-94.93853206211907,Houston,medium
Houston_82,1950192,92829.5527521915,22431.35786194364,17.841707509421486,100,162,29.453366175068055,-95.38232175684774,Houston,medium
Houston_83,1391609,78810.89692729605,15555.72558437424,30.9620166753572,17,74,30.04173694311444,-95.80883835527435,Houston,medium
Houston_84,6603411,77377.6105309289,20436.554524161544,25.49234147944568,406,90,29.91408063288476,-95.77577885539594,Houston,medium
Houston_85,4206083,96403.60718671682,43358.067375390994,29.784785191510288,127,110,29.872534457908262,-95.25586245430623,Houston,medium
Houston_86,2592187,103014.5687529478,46603.4308203055,28.642890184564514,124,48,29.35117267826835,-95.38988359447873,Houston,medium
Houston_87,7113080,89398.77799631745,32224.37577827443,30.934706012744098,320,134,29.86246617713564,-95.83100825571583,Houston,medium
Houston_88,3632843,70600.56601537162,32808.20472534223,18.09059542683362,302,123,30.19275379432499,-94.93279873438591,Houston,medium
Houston_89,4066423,107260.98071485621,25927.834994925954,22.156960987621826,160,66,29.93329713535048,-95.13946835512223,Houston,medium
Houston_90,2406144,50071.706603230035,41526.45220356074,14.898937587199594,374,118,30.07750132017516,-95.21567963466198,Houston,medium
Houston_91,8082841,85547.98166439387,34419.49447982039,21.547633572874332,146,180,29.598926904652675,-95.80664171612233,Houston,medium
Houston_92,2643555,105856.07157728133,35215.64737843943,16.199891712268318,43,134,29.752608600648177,-95.83685396128743,Houston,medium
Houston_93,5728525,110252.658033688,28518.66263206368,10.018718705870135,319,98,29.517024027752974,-94.97938307738977,Houston,medium
Houston_94,5493570,76062.89819213851,28332.771937297992,42.73706699650707,210,71,29.35879859226459,-95.74328726715532,Houston,medium
Houston_95,2149666,93509.67736275688,36472.137300974864,17.06440511450521,328,140,29.972725799048085,-95.25651810904579,Houston,medium
Houston_96,2857904,48312.24202221708,31419.047742371957,23.49526940277989,178,23,29.37461042219412,-94.89956484480548,Houston,medium
Houston_97,9624772,80914.10265989036,26150.526410870156,31.67757976482947,82,119,30.163960942568504,-95.41742539834377,Houston,medium
Houston_98,6938239,102587.89770526405,18998.72680763695,25.919520963016076,76,100,29.644809797168566,-95.10199982665169,Houston,medium
Houston_99,6692996,23213.0839905099,29576.497913450803,81.34955067006791,420,80,29.64038374539076,-95.07042330181335,Houston,medium
Houston_100,2840748,69471.83924536555,28965.64727880894,36.39611584683847,400,26,29.55550927612381,-95.51513206730338,Houston,medium
Houston_101,9852545,102623.31787394626,20329.741185133633,30.35188613562542,484,68,29.41859233639087,-95.03398238178264,Houston,medium
Houston_102,3877013,60854.66661998055,20910.73176511318,6.59055980883317,178,135,29.729310485181813,-95.03737621806474,Houston,medium
Houston_103,4685896,93065.67535614352,35696.69352658583,16.263840947919366,24,68,30.06930130056031,-95.21418026456736,Houston,medium
Houston_104,3320536,72314.63661414871,21088.29948139855,18.7281174139154,249,144,29.89446981998663,-95.30974265308068,Houston,medium
Houston_105,5833186,99290.83146273343,23854.469478588217,21.021795092721938,111,180,29.30675626633265,-95.32041254990209,Houston,medium
Houston_106,1694669,101199.16529348669,25779.46876082192,35.03610196289591,23,104,29.575353022933665,-95.44679913070158,Houston,medium
Houston_107,7699740,52812.402184206665,34499.67434508105,27.953865830861282,279,32,30.17302084308475,-95.04151918131154,Houston,medium
Houston_108,4184910,93760.37215980123,53641.28427212412,26.22571454909763,491,136,29.75410410490544,-95.36596446259962,Houston,medium
Houston_109,8426971,91562.83047181516,45193.91305674025,29.212749667863488,483,136,30.083936694120997,-94.95817823309481,Houston,medium
Houston_110,5452400,99298.44253487968,26789.554547323514,17.850516451940532,453,121,29.630744202147685,-95.14562670445555,Houston,medium
Houston_111,5751024,74800.53897835714,33368.03719278851,24.312074804739694,64,173,29.6427459819147,-94.91981558304349,Houston,medium
Houston_112,8875089,98164.94574072499,26512.91508977557,12.458563799182075,106,70,29.443981348067588,-95.68760887776679,Houston,medium
Houston_113,6653981,66134.19445142843,32437.87124542147,20.996320717177774,92,104,29.28533253466503,-95.63417224371445,Houston,medium
Houston_114,1532743,86846.93762451135,23173.111622962315,15.685444738636912,114,155,30.24290452352345,-95.16838622576253,Houston,medium
Houston_115,6578263,57205.112783954246,13722.886095904145,36.08288137377452,366,71,29.520269512629913,-95.55699897627025,Houston,medium
Houston_116,7637753,67459.39089620962,31311.631121691702,21.440704406675895,467,34,29.45008211594473,-95.45854695204862,Houston,medium
Houston_117,3556892,70242.76489420043,41099.59463471603,17.527306848925416,417,179,29.911480583656903,-95.86738624559902,Houston,medium
Houston_118,5717891,79512.29743620219,29590.80833615507,28.40170784209284,110,105,30.13635574044461,-95.80797018063579,Houston,medium
Houston_119,8769916,99317.35287126088,41272.129105699096,11.160866918292232,126,17,29.77579182243474,-95.45624106769284,Houston,medium
Houston_120,2429329,115337.64515028938,46079.6908932117,22.8750361454544,76,58,29.60872263153311,-95.03534945995527,Houston,medium
Houston_121,7168294,81570.63954700412,33501.30845421848,27.6643743692753,109,41,29.779125088726964,-94.98226443878983,Houston,medium
Houston_122,8148702,42693.90750815318,39578.51908895122,15.515807572977524,15,174,29.899691728460773,-94.8828959942483,Houston,medium
Houston_123,8233968,82655.9461033011,26137.64314492233,26.921250007570816,141,102,29.59081447095258,-95.13642347065932,Houston,medium
Houston_124,5975016,97893.90122695279,33740.22939214506,22.07654701920316,357,177,29.803219328334084,-94.98519331852343,Houston,medium
Houston_125,7655844,53280.44388972716,31907.190661224777,33.25602995043222,453,137,30.035523639352743,-95.72876188188584,Houston,medium
Houston_126,9469360,78789.70935868644,31568.074185639096,15.645947659178166,462,144,29.68373211051106,-95.47531448289564,Houston,medium
Houston_127,5460493,67780.92110206933,37065.82439578322,38.692593917032085,97,120,29.423687755502794,-94.88599138221437,Houston,medium
Houston_128,7409491,87198.78191348285,29563.03760820878,13.496983685086764,371,196,30.105611786378443,-94.90481317637708,Houston,medium
Houston_129,5693443,101886.5848051218,44968.92660092328,30.77320478177768,418,171,29.45012745554671,-95.35347845245855,Houston,medium
Houston_130,7835558,95047.20166383362,33597.49434703678,25.97211501529503,51,166,30.1934922872501,-94.93122943499756,Houston,medium
Houston_131,6993388,39219.51088883616,18387.282663529346,22.61203419190862,232,171,29.368119701459083,-94.88660035722825,Houston,medium
Houston_132,2178867,53527.76702281258,31626.902427560806,19.599866079205764,295,125,29.44329157981497,-95.60832967441182,Houston,medium
Houston_133,7782587,55397.55351832863,21603.988331312514,18.473650683668946,86,87,29.6288535057272,-95.52404777298929,Houston,medium
Houston_134,3366253,83765.62777319888,37962.03515740845,39.52593539873026,459,18,29.380336110701766,-95.34674270219118,Houston,medium
Houston_135,5151723,56351.983301945285,34000.46734470525,25.79895779990052,175,153,30.05264823431009,-95.34884003839628,Houston,medium
Houston_136,8546304,52641.70223058413,36809.577469672746,28.68551757363317,163,51,29.475927310904392,-95.47525249551512,Houston,medium
Houston_137,4459217,103290.25188476144,31089.31424570423,32.535390101555144,278,159,29.630492211242668,-95.26896830340662,Houston,medium
Houston_138,6666257,116094.6122679211,41173.21442522681,19.95295467893623,213,170,29.904903703408756,-95.6285032208631,Houston,medium
Houston_139,9305244,57656.807863647075,39729.94873132849,20.624161812066788,143,160,29.889321185146148,-95.83591997185218,Houston,medium
Houston_140,8395604,55471.2447070094,29224.912571693476,19.032239122747658,50,171,29.40190689957879,-95.49262577450392,Houston,medium
Houston_141,8604583,76794.59403247456,53298.60036891063,34.9622676767964,243,170,29.53016133327923,-95.73960631769356,Houston,medium
Houston_142,8789958,71909.37943479588,29488.07523950075,22.51976328214035,443,150,29.299393452901864,-95.10099330441093,Houston,medium
Houston_143,5265368,89131.2371373972,29351.689037034397,26.529627540313083,38,12,30.063707997262878,-95.67126518664959,Houston,medium
Houston_144,5183928,80194.02583263136,28417.34487111618,27.78114870497222,35,94,29.826677904616663,-95.68321483469728,Houston,medium
Houston_145,1566994,66502.05856210382,32962.67905022246,17.027342781825368,158,24,29.910825828542,-95.07830372737726,Houston,medium
Houston_146,6778254,79889.65890302406,35167.17435378414,32.59896754095863,285,23,29.573320979838616,-95.43843271019846,Houston,medium
Houston_147,2971441,65613.56238109952,25647.699681204496,26.994731320324984,143,105,29.45207685634616,-95.78231881122285,Houston,medium
Houston_148,3139934,92064.00684661775,29898.291618308052,27.024793569596575,317,141,29.872516234159917,-95.3553341853546,Houston,medium
Houston_149,6601180,105744.92742606362,34519.76375203006,26.215277239832016,192,57,29.82740202859602,-95.36710117199029,Houston,medium
Houston_150,9817532,97108.55498248813,39920.22609474371,25.53505723537457,430,12,29.894482361823282,-95.65326521175787,Houston,medium
Houston_151,3307491,77368.11163923888,20181.47697930613,17.583407739724507,461,149,30.154184039296965,-95.33718880803025,Houston,medium
Houston_152,2231323,67773.71323695853,14000.544757780319,22.514920638858595,220,153,29.359120208502766,-95.42383551605514,Houston,medium
Houston_153,8325469,87945.72045449495,31270.643501783998,17.0441973183256,282,89,29.40242981154941,-95.36754894258861,Houston,medium
Houston_154,6003118,65701.82162016412,34789.134910352324,16.701563599091227,249,59,29.658800682085385,-94.99953317298916,Houston,medium
Houston_155,6061630,77963.23952279624,27409.76953484159,18.57094740456658,480,23,29.26825837670241,-95.17731886577012,Houston,medium
Houston_156,3970166,98610.30314558845,30137.652626513747,27.94481108357604,297,168,29.47207274883793,-95.72337541647077,Houston,medium
Houston_157,3772875,32891.53624728828,16308.5567916517,21.32666441724836,178,135,29.388146420153596,-95.49789531458826,Houston,medium
Houston_158,6445859,63704.67843900746,29004.44621118337,11.879358948309935,370,47,30.027116523812765,-95.0252540486577,Houston,medium
Houston_159,8603416,87388.00714985542,39312.908189692556,25.262556103438406,19,30,29.97457313738558,-95.09192108869065,Houston,medium
Houston_160,8904531,65697.6915738218,25471.960507855278,28.53235635584356,130,66,30.02082254689086,-94.91651346939933,Houston,medium
Houston_161,6673273,75555.37799633964,24426.482604208195,21.853371987814583,49,179,29.69830658589071,-95.37469773668496,Houston,medium
Houston_162,1141266,78183.64803691118,24384.652170102952,30.348722110130723,224,173,29.388495053014566,-94.95062639175485,Houston,medium
Houston_163,4373945,83230.1063653708,34395.19066933801,19.198997164658117,282,153,29.987136668940316,-95.63604364910279,Houston,medium
Houston_164,1378849,96594.76688183744,26949.535193578875,32.67338900076259,204,125,29.91692077859313,-95.84291675458111,Houston,medium
Houston_165,3398340,100134.99271196472,35101.75004785713,1.0,455,150,29.541690704175494,-95.3756689483883,Houston,medium
Houston_166,9578682,124559.4292907608,19472.74079443911,19.345162364085148,375,169,29.27195959021843,-95.39270442062845,Houston,medium
Houston_167,8128859,93914.4409374033,30609.52067214727,34.04030184811515,370,120,29.92027734714235,-95.32483618528337,Houston,medium
Houston_168,6278138,114435.21019754499,21112.332319731257,11.339578919321045,372,40,29.768915375310755,-95.44421759785715,Houston,medium
Houston_169,8659051,87523.73369870147,20728.26395167825,14.29328516283174,491,37,30.070238741121365,-95.241205072557,Houston,medium
Houston_170,1317169,80983.06338668555,39295.91647363766,29.399286453564965,464,41,29.666861859236942,-94.91294051494718,Houston,medium
Houston_171,3182550,8389.2544918644,28660.140379829572,88.16756839959477,460,91,30.09063723332203,-95.61974514455916,Houston,medium
Houston_172,5676811,95034.2635105427,41737.70573357033,21.24895783293943,491,98,29.917641560136175,-95.40042760704033,Houston,medium
Houston_173,5237374,95045.04738596964,29235.113766535753,30.16693334665785,126,113,29.977227569806118,-95.44993344604431,Houston,medium
Houston_174,1966164,78840.98458200865,33891.87532130898,15.838558435783003,163,90,29.43644769542717,-95.55158906147233,Houston,medium
Houston_175,3518295,73726.31008491271,24761.445702417703,42.474214042083275,181,80,30.04636629769507,-95.16693491445056,Houston,medium
Houston_176,4240937,63111.08843790815,33614.74577689148,45.45023637529969,268,79,29.410257494833463,-95.45648070442545,Houston,medium
Houston_177,7006301,62931.572714796814,44157.92313220582,16.55606461706487,175,55,29.638743690368152,-95.53819996920457,Houston,medium
Houston_178,7845187,80864.8799319632,30359.83781862888,20.6798553829402,286,95,29.433160888947697,-95.22469535734484,Houston,medium
Houston_179,3629797,92321.57743838544,33774.816243856345,22.818680338484285,76,24,29.914784284147327,-95.50731543451009,Houston,medium
Houston_180,4540611,106941.47283880177,29682.698134895974,32.00056549000598,284,85,30.112675319491693,-95.82145116848781,Houston,medium
Houston_181,6512424,49519.56281814781,24512.80391372903,15.915339923056424,158,85,29.303865485884792,-95.07081011337065,Houston,medium
Houston_182,2462735,96478.49457433095,34217.98382409015,34.143971238554236,471,75,29.6690275411555,-95.45279543393535,Houston,medium
Houston_183,3357713,96077.50905014224,26563.22260721636,17.779424215121356,460,95,29.292742451317686,-95.84065422024563,Houston,medium
Houston_184,2737665,70571.22252186887,26911.217721477773,15.596328069897051,460,37,30.185169271318504,-95.84783622385736,Houston,medium
Houston_185,4388670,64950.14146866057,16488.135204478152,25.90031056588456,470,87,29.283731230120033,-95.33011131288941,Houston,medium
Houston_186,8226146,74820.83602809692,15483.237213931487,20.748376759210945,428,71,29.460745249457887,-94.95413411836874,Houston,medium
Houston_187,9653810,95199.56097611104,26349.324923869284,23.96425103186583,323,66,30.100727598013616,-95.86092671001258,Houston,medium
Houston_188,1063165,78227.44179604827,38598.60197610568,26.7243486671894,304,68,29.648258140020356,-94.9790074959595,Houston,medium
Houston_189,8180931,79783.66059390835,41774.47167281002,28.999616477246256,23,15,30.231132905910385,-94.90298044604421,Houston,medium
Houston_190,7503511,78707.84564452902,41807.71755873968,19.391878426583304,133,170,29.656612489354,-95.24541685783588,Houston,medium
Houston_191,1623737,56429.347592335034,29263.07221349447,30.583736637249405,20,132,30.24940078741271,-95.22455665763326,Houston,medium
Houston_192,8614160,77210.54367895795,27320.68566737991,26.847119381363743,136,38,29.995938496149947,-94.9813728799933,Houston,medium
Houston_193,5805309,98534.08965653414,23929.715292858396,32.67902291491395,449,143,29.423423279501204,-95.71082375242912,Houston,medium
Houston_194,4064140,87498.03085599867,33181.15979212344,28.73647483656709,339,146,29.510985855275422,-95.13916939189313,Houston,medium
Houston_195,1547288,29722.91080412529,20732.19145905461,74.33997347924877,478,145,30.17989077914307,-95.3104879717506,Houston,medium
Houston_196,8905549,78098.75332170987,33234.202888286294,19.46400369246051,371,149,29.6179841395912,-95.10974246451468,Houston,medium
Houston_197,1507404,69046.59396902731,32363.462330026287,19.514273031841043,43,66,29.31176388245689,-95.20291974190944,Houston,medium
Houston_198,1514101,74603.99345917423,41373.07646271887,25.337342572879116,485,98,29.79514862226651,-95.66617633624357,Houston,medium
Houston_199,7236212,72648.84136449236,29852.32951768437,21.713238625559033,250,141,29.976981199438193,-95.21865143228456,Houston,medium
Houston_200,3111221,18847.662033164223,28629.8091983212,94.8377381464851,463,88,30.15343534044223,-95.63644974504774,Houston,medium
Houston_201,1503739,110584.35900354318,24409.628598985822,23.23613504009703,104,162,29.61722681846826,-95.21114814414346,Houston,medium
Houston_202,8083162,75791.38788169624,26534.358637627465,27.519269136021375,433,139,30.18626869088677,-95.84271210970287,Houston,medium
Houston_203,4494768,34674.44622047677,38264.22998770084,36.94857353439244,78,56,29.48696290061627,-95.16987394203689,Houston,medium
Houston_204,2367835,88966.74023219095,21248.551053876392,24.870516096168753,436,16,30.26035695436877,-95.17859466986594,Houston,medium
Houston_205,6359812,74756.4425121307,34331.60875126543,29.158029819592524,308,179,29.47718744763574,-94.89439009194341,Houston,medium
Houston_206,4535354,105725.12163541531,24602.831937047915,21.33105844703417,15,78,30.2277106600949,-95.70126934608639,Houston,medium
Houston_207,8279777,104531.43683006168,40218.29655489656,20.980208894428614,247,182,29.76982934879038,-95.45785751142986,Houston,medium
Houston_208,9312336,85245.73326553486,36792.92043563032,24.186317563504417,204,42,29.893357284305473,-95.81756260959548,Houston,medium
Houston_209,3928914,38092.69118318053,28340.405047547192,32.57507916467895,233,115,29.459110565425263,-95.30758831241553,Houston,medium
Houston_210,8650582,82422.97390314021,37678.64465436474,20.73582424458281,312,16,29.471594430854584,-95.08385720464545,Houston,medium
Houston_211,1014389,116461.39159685426,16543.21646787598,25.33216330905451,436,82,29.980005849610663,-95.39271470483723,Houston,medium
Houston_212,2052495,104256.87542097713,25795.669637508363,25.514291050814755,124,41,29.64807742080902,-95.79184390995675,Houston,medium
Houston_213,8328806,20916.556301380464,36926.84958818369,166.43608602154956,339,71,29.405697749643927,-95.3707293522003,Houston,medium
Houston_214,4655572,63836.50831604461,38195.64277635166,15.92918610431581,447,175,30.021409630367103,-95.40972124873217,Houston,medium
Houston_215,7174250,91157.53288527757,31748.36561067901,19.53613993379168,101,191,30.250676711687905,-95.62714334840669,Houston,medium
Houston_216,3902324,30579.956719815244,18057.932324996764,31.983081322551072,355,20,30.002874552215435,-95.66849921452535,Houston,medium
Houston_217,7495976,88921.33928857694,29669.88767142214,23.88512064307874,138,189,29.41234681054717,-94.93758243603895,Houston,medium
Houston_218,7024431,53277.73927621168,38777.35549383363,28.20506581439816,452,199,30.161318279318316,-94.87780233839982,Houston,medium
Houston_219,9813575,61621.23815222089,35252.91960927675,25.665498642862545,453,16,29.999023483113746,-95.60723274906483,Houston,medium
Houston_220,7500857,70167.30172828308,43807.66377408294,13.531944888159453,478,147,29.465381474791702,-95.43572966879586,Houston,medium
Houston_221,7939001,100458.5100670539,35443.351760306454,30.907320863025237,64,136,29.344107181681366,-94.94177814436176,Houston,medium
Houston_222,6209860,111165.45979469325,27235.10867266407,36.849741568195086,45,23,30.168677329851757,-95.72044807985223,Houston,medium
Houston_223,4804811,78646.77099796032,28649.471311328834,7.053553215895565,307,185,29.62648298807952,-95.76426993719741,Houston,medium
Houston_224,6878380,114703.98255943626,38245.20069513856,27.770606378794653,405,156,29.355185414003486,-95.55959050375421,Houston,medium
Houston_225,8438701,84422.41478041123,49532.66021890176,25.596677816836028,289,178,29.610417609297905,-95.52332546006357,Houston,medium
Houston_226,8795034,50903.51973109309,49144.462459458926,43.146525846833036,175,116,30.051033378838405,-95.39080412115541,Houston,medium
Houston_227,6195482,45964.6419755867,34001.58896729939,41.915010143766445,43,153,29.361328676589423,-94.94424616773604,Houston,medium
Houston_228,3971474,79711.1925434655,35452.72155922599,32.0138359253606,211,113,30.074199977818957,-95.45925463980015,Houston,medium
Houston_229,9423050,83330.6395710641,34231.13676906403,24.092508027040736,301,112,29.970798965192923,-95.48681906491035,Houston,medium
Houston_230,6789394,90815.80481504211,25854.69354484787,47.24161770804281,243,161,29.77494279923443,-95.09414298827275,Houston,medium
Houston_231,1825039,70689.1113460863,22691.56070627377,32.109973772364846,91,45,30.109704282604184,-95.6253804388241,Houston,medium
Houston_232,8431194,84312.62072110316,23585.26827978724,8.807141910334341,365,109,29.553433746346453,-95.40817334873755,Houston,medium
Houston_233,9835613,72104.84931582201,26775.457732841205,26.514269932603504,114,153,29.703946746854992,-95.63675986765374,Houston,medium
Houston_234,1292766,23222.128547364522,22428.75733423084,41.815733317973745,374,41,29.999616829748273,-94.95411616644282,Houston,medium
Houston_235,5311743,97009.72688185576,31410.63927721663,18.953785014333853,206,152,29.94771744838929,-95.68847030722368,Houston,medium
Houston_236,1402086,94970.1873976592,17679.92522545417,19.388267192136126,405,98,29.377611550530347,-95.7053110459438,Houston,medium
Houston_237,6000480,114093.8492700633,33408.11163875442,19.7478533862911,146,181,29.66223545831078,-95.24523298155721,Houston,medium
Houston_238,9797411,70254.7064978684,29134.837714133264,31.578323077699277,143,184,29.591594711782253,-95.61223573301166,Houston,medium
Houston_239,8615994,106802.69342125984,41532.622204854095,25.902048700365864,355,189,30.022152266036016,-95.77118198034424,Houston,medium
Houston_240,4835499,37376.75442842662,33859.49526354284,38.77991382515779,249,71,29.901897081705155,-95.82922038609479,Houston,medium
Houston_241,5020679,83946.77580262456,30901.918009274657,9.164323392185853,51,82,30.17195063345126,-95.81369204496981,Houston,medium
Houston_242,8771333,55962.23800965633,25621.379896343955,32.02014518382916,50,125,29.53549079602628,-94.94815435781474,Houston,medium
Houston_243,9505413,43977.93569538964,27924.36125282078,94.87678234835829,78,12,30.036452498978857,-95.39132937912782,Houston,medium
Houston_244,2921678,20623.797554541863,25355.468507214242,99.43940624937343,201,163,29.66329550669752,-95.00568719247624,Houston,medium
Houston_245,1046716,74453.57000603438,27980.563145377742,18.915554410595025,45,143,29.87703808122056,-95.349477084596,Houston,medium
Houston_246,8097501,87723.25991181476,41447.173304382355,17.00859615157647,103,26,29.67518764530725,-95.33901076555779,Houston,medium
Houston_247,2647967,76361.06010464903,25004.024931798467,45.07259729467482,91,38,30.035777283259446,-95.86435197227522,Houston,medium
Houston_248,4569979,111551.8597036486,26428.672065621722,12.370964423165331,251,132,29.805538146635364,-95.50437695589474,Houston,medium
Houston_249,8825149,83403.79709688557,33760.82293876532,29.527499702023952,178,107,29.4077766285342,-95.11556790844172,Houston,medium
Houston_250,8043345,65191.12815073363,27148.211757870486,22.20745031982204,238,41,29.480372999388187,-95.39937841397334,Houston,medium
Houston_251,7123038,68047.1056034427,29570.070536750227,25.547744616564067,273,123,30.222813401989715,-95.60087972353645,Houston,medium
Houston_252,5245116,62199.18981982879,28981.286566774746,21.9423581169354,330,187,29.70759133520468,-95.57052116397512,Houston,medium
Houston_253,1738303,87084.27191475942,40230.09396182433,6.848314295718765,169,20,29.289877603589204,-95.37807303639562,Houston,medium
Houston_254,3937237,57310.5216488498,27719.423220763074,28.146874435673656,382,34,29.823540868951916,-95.32594229031413,Houston,medium
Houston_255,1701788,82461.52735999154,34570.87765732021,28.324713141726996,362,85,30.247686775583297,-95.53989295564938,Houston,medium
Houston_256,9545718,49317.07660131505,28240.67140375191,21.5102089460091,224,178,29.773689526241327,-95.09960312395069,Houston,medium
